Fz;1.0451;1.0179;0.9629;0.8710;0.7731;0.7109;0.6930;0.6879;0.6672;0.6374;0.6195;0.6161;0.6077;0.5767;0.5312;0.4932;0.4654;0.4293;0.3784;0.3287;0.2977;0.2919;0.3007;0.2911;0.2256;0.0977;-0.0594;-0.2026;-0.3131;-0.4056;-0.4961;-0.5688;-0.5987;-0.5928;-0.5879;-0.6157;-0.6758;-0.7381;-0.7698;-0.7608;-0.7281;-0.6945;-0.6721;-0.6683;-0.6866;-0.7172;-0.7450;-0.7643;-0.7760;-0.7797;-0.7797;-0.7889;-0.8196;-0.8650;-0.8985;-0.9042;-0.8924;-0.8812;-0.8854;-0.9147;-0.9584;-0.9961;-1.0343;-1.0971;-1.1845;-1.2711;-1.3369;-1.3899;-1.4611;-1.5668;-1.6870;-1.7894;-1.8628;-1.9248;-2.0086;-2.1374;-2.3191;-2.5574;-2.8338;-3.0838;-3.2208;-3.1949;-3.0372;-2.8394;-2.6696;-2.5117;-2.2923;-1.9397;-1.4157;-0.7283;0.0642;0.8895;1.7060;2.4990;3.2518;3.9402;4.5450;5.0526;5.4427;5.6953;5.8101;5.7968;5.6711;5.4696;5.2339;4.9891;4.7568;4.5593;4.3964;4.2414;4.0804;3.9357;3.8353;3.7763;3.7420;3.7349;3.7618;3.8090;3.8564;3.8973;3.9461;4.0360;4.1852;4.3669;4.5403;4.7057;4.9009;5.1477;5.4383;5.7609;6.1018;6.4410;6.7678;7.0875;7.4127;7.7576;8.1262;8.5027;8.8633;9.1860;9.4423;9.6005;9.6386;9.5576;9.3967;9.2172;9.0485;8.8676;8.6381;8.3479;8.0118;7.6565;7.3043;6.9602;6.6215;6.2958;5.9936;5.7102;5.4348;5.1708;4.9290;4.7050;4.4828;4.2693;4.0978;3.9844;3.9020;3.8082;3.6853;3.5518;3.4423;3.3724;3.3244;3.2729;3.2079;3.1293;3.0396;2.9503;2.8784;2.8181;2.7391;2.6317;2.5284;2.4673;2.4613;2.4921;2.5186;2.5079;2.4594;2.3892;2.3094;2.2290;2.1597;2.1160;2.1099;2.1328;2.1522;2.1433;2.1146;2.0949;2.1070;2.1456;2.1801;2.1972;2.2252;2.2927;2.3853;2.4652;2.5077;2.5074;2.4633;2.3686;2.2345;2.1067;2.0256;1.9870;1.9637;1.9421;1.9243;1.9111;1.8943;1.8742;1.8716;1.9064;1.9678;2.0152;2.0241;2.0174;2.0247;2.0400;2.0424;2.0297;2.0216;2.0459;2.1085;2.1797;2.2217;2.2107;2.1360;2.0140;1.9025;1.8598;1.8857;1.9298;1.9468;1.9223;1.8650;1.7902;1.7016;1.5906
Cz;0.5286;0.5064;0.4878;0.4588;0.4305;0.4218;0.4384;0.4702;0.5070;0.5470;0.5884;0.6227;0.6396;0.6370;0.6258;0.6221;0.6232;0.6036;0.5456;0.4583;0.3673;0.3028;0.2780;0.2652;0.2215;0.1410;0.0528;-0.0226;-0.0948;-0.1850;-0.2869;-0.3565;-0.3668;-0.3502;-0.3640;-0.4350;-0.5416;-0.6375;-0.6896;-0.6952;-0.6707;-0.6356;-0.6048;-0.5930;-0.6148;-0.6747;-0.7635;-0.8623;-0.9473;-0.9989;-1.0137;-1.0087;-1.0131;-1.0474;-1.1080;-1.1840;-1.2711;-1.3576;-1.4268;-1.4735;-1.4937;-1.4835;-1.4655;-1.4775;-1.5327;-1.6150;-1.7006;-1.7806;-1.8667;-1.9694;-2.0826;-2.1922;-2.2839;-2.3522;-2.4110;-2.4871;-2.6091;-2.7899;-2.9879;-3.1023;-3.0403;-2.7965;-2.4657;-2.1755;-1.9860;-1.8525;-1.6715;-1.3488;-0.8402;-0.1666;0.5950;1.3591;2.0821;2.7580;3.3884;3.9696;4.4974;4.9758;5.4100;5.7926;6.1054;6.3313;6.4702;6.5474;6.5897;6.6068;6.6106;6.6175;6.6196;6.5869;6.5098;6.4196;6.3557;6.3295;6.3307;6.3575;6.4183;6.5132;6.6332;6.7692;6.9202;7.0979;7.3079;7.5314;7.7461;7.9592;8.1964;8.4601;8.7276;8.9827;9.2188;9.4273;9.6061;9.7660;9.9218;10.0867;10.2677;10.4674;10.6875;10.9097;11.0859;11.1740;11.1683;11.0986;11.0143;10.9568;10.9266;10.8840;10.7867;10.6204;10.3954;10.1329;9.8537;9.5661;9.2690;8.9660;8.6642;8.3589;8.0409;7.7183;7.4170;7.1509;6.9133;6.7067;6.5525;6.4577;6.3936;6.3219;6.2300;6.1417;6.0959;6.1027;6.1368;6.1775;6.2202;6.2503;6.2467;6.2154;6.1862;6.1704;6.1525;6.1268;6.1110;6.1219;6.1537;6.1702;6.1286;6.0236;5.8868;5.7487;5.6255;5.5249;5.4453;5.3817;5.3368;5.3079;5.2733;5.2116;5.1217;5.0195;4.9296;4.8693;4.8257;4.7766;4.7353;4.7308;4.7575;4.7815;4.7764;4.7338;4.6453;4.4986;4.3064;4.1167;3.9692;3.8611;3.7693;3.6853;3.6230;3.5936;3.5824;3.5674;3.5529;3.5643;3.6072;3.6440;3.6350;3.5889;3.5381;3.4949;3.4573;3.4217;3.3857;3.3572;3.3456;3.3377;3.3079;3.2432;3.1421;3.0155;2.8978;2.8296;2.8217;2.8490;2.8695;2.8435;2.7565;2.6282;2.4885;2.3528
Pz;-1.3801;-1.3682;-1.3302;-1.2679;-1.1833;-1.0825;-0.9799;-0.8909;-0.8166;-0.7460;-0.6729;-0.5989;-0.5298;-0.4719;-0.4192;-0.3505;-0.2540;-0.1485;-0.0679;-0.0328;-0.0306;-0.0182;0.0395;0.1290;0.2066;0.2523;0.2819;0.3154;0.3571;0.4000;0.4402;0.4853;0.5346;0.5688;0.5735;0.5550;0.5317;0.5214;0.5351;0.5777;0.6467;0.7268;0.7967;0.8384;0.8415;0.8066;0.7466;0.6823;0.6353;0.6148;0.6110;0.6024;0.5680;0.4989;0.3988;0.2738;0.1372;0.0186;-0.0614;-0.1155;-0.1594;-0.1870;-0.1950;-0.1975;-0.2075;-0.2272;-0.2530;-0.2850;-0.3351;-0.4110;-0.4954;-0.5549;-0.5683;-0.5477;-0.5314;-0.5431;-0.5713;-0.5892;-0.5653;-0.4621;-0.2533;0.0469;0.3758;0.6546;0.8439;0.9633;1.0541;1.1392;1.2159;1.2655;1.2626;1.2000;1.1026;1.0033;0.9187;0.8573;0.8383;0.8964;1.0646;1.3523;1.7411;2.1928;2.6715;3.1594;3.6380;4.0752;4.4470;4.7399;4.9279;4.9792;4.8957;4.7291;4.5463;4.3911;4.2861;4.2510;4.2997;4.4261;4.6074;4.8233;5.0752;5.3859;5.7678;6.2008;6.6500;7.0931;7.5180;7.9039;8.2306;8.5004;8.7292;8.9306;9.1150;9.2878;9.4461;9.5862;9.7092;9.8285;9.9674;10.1263;10.2667;10.3546;10.3972;10.4279;10.4794;10.5663;10.6715;10.7565;10.7944;10.7836;10.7333;10.6514;10.5394;10.3918;10.2082;10.0015;9.7869;9.5639;9.3205;9.0542;8.7823;8.5198;8.2665;8.0255;7.8134;7.6373;7.4801;7.3185;7.1487;6.9934;6.8803;6.8050;6.7361;6.6596;6.5831;6.5019;6.3992;6.2764;6.1514;6.0288;5.9003;5.7672;5.6399;5.5292;5.4434;5.3703;5.2767;5.1420;4.9736;4.7917;4.6213;4.4812;4.3707;4.2852;4.2335;4.2145;4.1946;4.1307;4.0074;3.8504;3.7093;3.6140;3.5407;3.4488;3.3413;3.2533;3.1965;3.1526;3.1007;3.0279;2.9242;2.7797;2.6035;2.4356;2.3103;2.2207;2.1358;2.0391;1.9389;1.8472;1.7626;1.6881;1.6483;1.6697;1.7431;1.8161;1.8382;1.8091;1.7649;1.7326;1.7142;1.6961;1.6732;1.6592;1.6610;1.6565;1.6202;1.5461;1.4342;1.2884;1.1397;1.0340;0.9903;0.9944;1.0156;1.0186;0.9882;0.9455;0.9181;0.9084
