Fz;0.5215;0.4744;0.4077;0.3328;0.2695;0.2297;0.2134;0.2137;0.2224;0.2345;0.2502;0.2760;0.3174;0.3628;0.3893;0.3963;0.4124;0.4515;0.4896;0.4946;0.4585;0.4035;0.3653;0.3566;0.3497;0.3128;0.2514;0.1999;0.1810;0.1776;0.1506;0.0767;-0.0427;-0.1872;-0.3263;-0.4410;-0.5379;-0.6304;-0.7107;-0.7577;-0.7638;-0.7366;-0.6889;-0.6351;-0.5898;-0.5712;-0.5903;-0.6362;-0.6836;-0.7138;-0.7190;-0.6944;-0.6469;-0.6074;-0.6130;-0.6794;-0.7889;-0.8909;-0.9425;-0.9573;-0.9822;-1.0342;-1.0888;-1.1210;-1.1385;-1.1677;-1.2194;-1.2817;-1.3305;-1.3442;-1.3310;-1.3363;-1.3953;-1.4963;-1.6132;-1.7544;-1.9536;-2.2213;-2.5091;-2.7189;-2.7668;-2.6580;-2.4874;-2.3512;-2.2667;-2.1833;-2.0358;-1.7655;-1.3165;-0.6525;0.1992;1.1419;2.0688;2.9168;3.6740;4.3604;4.9937;5.5593;6.0141;6.3134;6.4324;6.3715;6.1616;5.8590;5.5151;5.1499;4.7634;4.3754;4.0279;3.7391;3.4905;3.2664;3.0716;2.9165;2.8107;2.7661;2.7869;2.8654;3.0023;3.2084;3.4744;3.7672;4.0623;4.3591;4.6661;4.9839;5.2978;5.5851;5.8422;6.0932;6.3640;6.6643;6.9941;7.3465;7.6937;7.9919;8.2080;8.3415;8.4351;8.5440;8.6731;8.7738;8.8138;8.8003;8.7401;8.6270;8.4589;8.2357;7.9500;7.5954;7.1810;6.7362;6.2942;5.8715;5.4711;5.0987;4.7550;4.4238;4.0889;3.7506;3.4286;3.1485;2.9194;2.7306;2.5742;2.4528;2.3678;2.3119;2.2659;2.2012;2.0951;1.9401;1.7507;1.5775;1.4785;1.4568;1.4572;1.4278;1.3639;1.2857;1.1999;1.1070;1.0248;0.9812;0.9898;1.0313;1.0650;1.0661;1.0474;1.0470;1.1007;1.2140;1.3496;1.4584;1.5247;1.5705;1.6256;1.7014;1.7808;1.8313;1.8328;1.8028;1.7831;1.7924;1.8000;1.7604;1.6623;1.5383;1.4392;1.4015;1.4259;1.4836;1.5488;1.6181;1.6941;1.7653;1.8113;1.8226;1.8013;1.7497;1.6818;1.6375;1.6547;1.7294;1.8239;1.9067;1.9588;1.9634;1.9207;1.8525;1.7712;1.6739;1.5691;1.4780;1.4134;1.3661;1.3115;1.2304;1.1225;1.0099;0.9300;0.9126;0.9681;1.0913;1.2499;1.3804;1.4273;1.3810;1.2773;1.1705
Cz;0.4322;0.4397;0.4242;0.3727;0.2957;0.2187;0.1674;0.1529;0.1699;0.2054;0.2470;0.2882;0.3282;0.3564;0.3498;0.3079;0.2690;0.2641;0.2786;0.2798;0.2578;0.2284;0.2150;0.2210;0.2179;0.1801;0.1240;0.0913;0.0995;0.1225;0.1161;0.0547;-0.0544;-0.1759;-0.2685;-0.3182;-0.3471;-0.3836;-0.4292;-0.4648;-0.4819;-0.4888;-0.4960;-0.5048;-0.5077;-0.5081;-0.5237;-0.5625;-0.6110;-0.6499;-0.6694;-0.6652;-0.6381;-0.6068;-0.5996;-0.6342;-0.7045;-0.7777;-0.8242;-0.8554;-0.9042;-0.9747;-1.0371;-1.0676;-1.0792;-1.1076;-1.1734;-1.2617;-1.3329;-1.3544;-1.3358;-1.3301;-1.3833;-1.4896;-1.6117;-1.7344;-1.8747;-2.0408;-2.1931;-2.2460;-2.1299;-1.8665;-1.5651;-1.3322;-1.1877;-1.0661;-0.8793;-0.5642;-0.0849;0.5657;1.3385;2.1339;2.8650;3.5023;4.0706;4.6178;5.1701;5.7026;6.1592;6.4958;6.7074;6.8233;6.8904;6.9503;7.0177;7.0762;7.0960;7.0641;6.9896;6.8750;6.7163;6.5365;6.3852;6.2948;6.2681;6.3020;6.3960;6.5448;6.7505;7.0244;7.3630;7.7419;8.1343;8.5234;8.8947;9.2319;9.5212;9.7572;9.9507;10.1278;10.3079;10.4870;10.6540;10.8069;10.9392;11.0315;11.0733;11.0824;11.0990;11.1560;11.2353;11.2833;11.2865;11.2805;11.2784;11.2488;11.1613;11.0117;10.8079;10.5571;10.2649;9.9398;9.5996;9.2623;8.9397;8.6407;8.3621;8.0857;7.7960;7.4957;7.2104;6.9787;6.8178;6.7061;6.6083;6.5077;6.4092;6.3247;6.2562;6.1896;6.1070;6.0018;5.8902;5.8113;5.7904;5.8068;5.8191;5.8090;5.7904;5.7790;5.7637;5.7285;5.6915;5.6907;5.7362;5.7933;5.8172;5.7945;5.7429;5.6840;5.6326;5.5988;5.5817;5.5723;5.5612;5.5361;5.4900;5.4377;5.4015;5.3775;5.3366;5.2682;5.1962;5.1337;5.0490;4.8996;4.6864;4.4634;4.2989;4.2229;4.2037;4.1886;4.1620;4.1396;4.1282;4.1176;4.0980;4.0681;4.0289;3.9791;3.9297;3.9105;3.9416;3.9996;4.0323;4.0118;3.9483;3.8622;3.7697;3.6802;3.5893;3.4849;3.3609;3.2244;3.0947;2.9856;2.8874;2.7764;2.6439;2.5106;2.4110;2.3638;2.3650;2.3984;2.4361;2.4432;2.3980;2.3041;2.1847;2.0725
Pz;-0.9625;-0.9047;-0.8851;-0.9050;-0.9309;-0.9293;-0.8940;-0.8442;-0.8022;-0.7699;-0.7322;-0.6783;-0.6120;-0.5501;-0.5122;-0.4957;-0.4742;-0.4309;-0.3789;-0.3393;-0.3101;-0.2672;-0.1903;-0.0857;0.0142;0.0821;0.1286;0.1952;0.3088;0.4455;0.5560;0.6133;0.6257;0.6261;0.6531;0.7168;0.7820;0.8030;0.7730;0.7222;0.6831;0.6730;0.6877;0.7087;0.7224;0.7224;0.7048;0.6734;0.6413;0.6225;0.6256;0.6571;0.7141;0.7727;0.8032;0.7935;0.7517;0.7049;0.6762;0.6560;0.6185;0.5624;0.5153;0.4982;0.5001;0.4892;0.4470;0.3919;0.3671;0.4018;0.4818;0.5577;0.5858;0.5638;0.5239;0.4924;0.4739;0.4737;0.5253;0.6852;0.9866;1.3924;1.8103;2.1582;2.4127;2.5966;2.7323;2.8241;2.8828;2.9333;2.9757;2.9650;2.8535;2.6419;2.3877;2.1767;2.0764;2.1114;2.2742;2.5436;2.8974;3.3201;3.8056;4.3441;4.9074;5.4497;5.9198;6.2787;6.5044;6.5801;6.5063;6.3301;6.1271;5.9461;5.7956;5.6834;5.6364;5.6817;5.8375;6.1120;6.4937;6.9505;7.4454;7.9535;8.4623;8.9602;9.4268;9.8356;10.1737;10.4573;10.7148;10.9566;11.1723;11.3483;11.4701;11.5185;11.4899;11.4144;11.3538;11.3654;11.4450;11.5347;11.6025;11.6633;11.7276;11.7819;11.8151;11.8286;11.8237;11.7941;11.7338;11.6470;11.5438;11.4253;11.2846;11.1165;10.9211;10.7040;10.4743;10.2390;10.0115;9.8134;9.6528;9.5171;9.3930;9.2765;9.1672;9.0600;8.9397;8.7884;8.6024;8.3944;8.1887;8.0180;7.8938;7.7853;7.6508;7.4835;7.3140;7.1687;7.0388;6.9089;6.7984;6.7444;6.7484;6.7636;6.7362;6.6491;6.5233;6.3866;6.2531;6.1254;6.0015;5.8768;5.7412;5.5806;5.3944;5.2097;5.0582;4.9390;4.8217;4.6865;4.5404;4.3922;4.2352;4.0610;3.8783;3.7150;3.6020;3.5475;3.5221;3.4787;3.3933;3.2747;3.1447;3.0274;2.9378;2.8706;2.8074;2.7385;2.6762;2.6451;2.6552;2.6779;2.6608;2.5686;2.4039;2.1999;2.0051;1.8584;1.7649;1.7028;1.6478;1.5878;1.5280;1.4780;1.4305;1.3636;1.2675;1.1581;1.0583;0.9779;0.9215;0.8954;0.8962;0.9099;0.9228;0.9199;0.8896;0.8435
