         Fp1        Fz        F3        FCz        FC3        Cz        C3        CPz        RightEar        CP3        Pz        P3        Fp2        F4        FC4        C4        CP4        P4        
F00       0.02239629     -0.01502919     0.02958025     -0.0004189367     -0.0268581     0.001689745     0.0001572158     -0.003170104     0     -0.002667327     0.003487835     0.004236009     -0.001745894     0.01074126     -0.01191498     -0.004988571     0.009255131     -0.002894859     
F01       0.001529638     0.003240968     -0.009666891     0.02131053     0.0498472     0.1023508     -0.00105547     -0.005173937     0     -0.1573145     -0.03292716     0.1534419     -0.003333133     -0.03502294     -0.001415202     -0.04412767     -0.003481862     0.009656682     
F02       -0.02444246     0.01821336     -0.03759306     0.02020482     -0.09109472     -0.01826781     -0.002509865     0.006889705     0     0.1072984     -0.006430963     -0.05673682     0.01214272     0.08825708     -0.00174177     0.04306674     -0.04562365     0.02373166     
F03       0.001821106     -0.01797932     -0.08037765     -0.01922295     0.1450397     -0.0514155     0.004647896     -0.00559639     0     0.2255598     0.03145811     -0.2086636     0.001042905     0.01486687     0.00270168     -0.03648194     0.02241296     0.00971864     
F04       0.001081417     -0.01690572     0.002394788     0.004262303     -0.01494301     0.06785493     -0.005994088     0.009795384     0     0.01849859     -0.1808946     0.07063445     -0.001360067     0.008925111     -0.006013586     -0.006488017     0.01894679     0.0234852     
F05       0.002945166     -0.000948589     -0.02276552     0.008293524     0.08167943     0.04246082     0.009978774     0.008630096     0     -0.1167469     0.03063431     -0.06337555     -0.001524276     -0.01595318     0.001930336     -0.009407136     0.01778653     0.006277468     
F06       0.06914097     -0.01565693     0.05549073     -0.009999624     -0.05295929     -0.01850129     0.01892002     0.001233104     0     -0.02419565     -0.003105329     0.01534252     -0.09607589     0.04928719     0.00788107     0.04027393     -0.03704215     0.01993972     
F07       0.00255971     0.05436239     0.0966386     0.02216542     -0.1304917     -0.03174397     -0.01022173     -0.003587429     0     0.1069372     -0.003959816     -0.06697326     -0.004092121     -0.1301681     0.001374967     0.1388476     -0.06256269     0.02506739     
F08       0.002110887     0.002082702     -0.004857761     -0.01320035     0.02576976     -0.02472084     -0.002418091     0.0001448886     0     -0.04535687     0.07736239     0.03117283     -0.001710577     -0.02621219     0.01606714     0.1206311     -0.04078907     -0.1265633     
F09       -0.0023847     -0.003031532     0.02900059     0.01998639     -0.09226833     0.02665531     0.0001310715     0.01688286     0     0.120829     0.02116086     -0.08796     0.001071452     0.02145207     0.003820115     0.05213125     -0.3019817     0.1392425     
F10       0.002783253     -0.02685614     -0.06799313     -0.0379799     0.1725471     -0.03954453     0.01571907     0.02158688     0     -0.1662245     -0.02590686     0.1050263     0.00199089     -0.02818397     0.08675342     0.0925381     -0.1446518     0.07071858     
F11       -0.06784137     -0.04867046     0.2152897     -0.02588341     -0.1172712     0.002530482     0.0001160938     0.004712057     0     0.01463085     -0.00422159     0.0008689722     0.02247108     0.03995139     -0.01996511     -0.005789766     -0.0004238238     0.006212673     
F12       0.005228508     0.008131866     0.03082952     -0.2329906     -0.03711667     0.2474535     0.00412988     -0.03683012     0     0.03228192     -0.01772418     -0.02694576     -0.004229458     0.01363699     -0.00195473     0.02986451     -0.01883272     0.006715582     
F13       0.01729019     -0.2960271     0.06223775     0.2108049     -0.0303186     -0.02109439     0.0009219748     -0.006405192     0     0.01973938     -0.00165434     -0.01441579     0.006567106     0.02978988     0.003010289     0.02490021     0.006288656     -0.009425129     
F14       0.005554557     -0.01133735     -0.04945017     -0.008462274     0.1894275     0.007551247     -0.2481857     -0.003321395     0     0.1326912     -0.005409787     -0.02747451     -0.001253511     -0.005004488     0.01877325     0.02367283     -0.04167455     0.02223051     
F15       -0.001454022     -0.01409395     0.007284299     -7.422204E-05     -0.01960371     0.1654011     0.002840563     -0.3234141     0     0.0565365     0.1602097     -0.04646787     0.002009335     -0.005554344     -0.0004624131     0.01740571     0.01382268     -0.01067338     
F16       -0.01151293     -0.002900557     -0.08021808     0.00958028     0.1057194     -0.001035216     0.01494379     -0.0001860711     0     -0.07328515     -0.02046567     0.03953785     0.01134164     0.1701752     -0.3540981     0.1909109     -0.01890123     0.014782     
RightEar       0     0     0     0     0     0     0     0     1     0     0     0     0     0     0     0     0     0     
